Unnamed: 0,timestamp,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_speed,wind_direction_sin,wind_direction_cos,air_temperature1
4769,2016-07-17 17:00:00,301.009,31.7,0.0,22.8,0.0,1021.7,4.1,0.9396926207859084,-0.3420201433256687,-0.5000000000000036
4770,2016-07-17 18:00:00,292.818,30.0,6.0,23.9,5.0,1022.0,4.1,0.49999999999999994,0.8660254037844387,-1.6999999999999993
4771,2016-07-17 19:00:00,290.771,33.3,0.0,22.8,0.0,1021.0,3.6,0.984807753012208,-0.1736481776669303,3.299999999999997
4772,2016-07-17 20:00:00,298.279,27.8,0.0,21.7,5.0,1020.9,2.1,-0.8660254037844385,-0.5000000000000004,-5.4999999999999964
4773,2016-07-17 21:00:00,301.009,31.1,0.0,24.4,0.0,1019.8,4.1,0.17364817766693028,-0.984807753012208,3.3000000000000007
4774,2016-07-17 22:00:00,299.644,33.3,4.0,22.8,0.0,1020.0,6.7,1.0,6.123233995736766e-17,2.1999999999999957
4775,2016-07-17 23:00:00,314.66,31.7,4.0,22.2,0.0,1020.6,6.2,0.9396926207859084,-0.3420201433256687,-1.5999999999999979
4776,2016-07-18 00:00:00,306.469,30.0,4.0,23.3,0.0,1021.7,5.1,0.9396926207859084,-0.3420201433256687,-1.6999999999999993
4777,2016-07-18 01:00:00,298.279,28.9,4.0,23.9,0.0,1022.1,4.1,0.984807753012208,-0.1736481776669303,-1.1000000000000014
4778,2016-07-18 02:00:00,309.882,27.8,4.0,23.9,0.0,1022.6,3.6,0.984807753012208,0.17364817766693041,-1.0999999999999979
4779,2016-07-18 03:00:00,314.66,27.2,0.0,23.9,0.0,1023.2,3.6,0.984807753012208,0.17364817766693041,-0.6000000000000014
4780,2016-07-18 04:00:00,307.835,27.2,0.0,23.9,0.0,1023.0,3.1,0.984807753012208,-0.1736481776669303,0.0
4781,2016-07-18 05:00:00,321.486,26.7,0.0,23.9,0.0,1022.9,2.1,1.0,6.123233995736766e-17,-0.5
4782,2016-07-18 06:00:00,309.2,26.7,4.0,23.9,0.0,1022.6,2.1,0.8660254037844387,-0.4999999999999998,0.0
4783,2016-07-18 07:00:00,313.295,26.1,2.0,23.9,0.0,1021.9,2.1,0.9396926207859084,-0.3420201433256687,-0.5999999999999979
4784,2016-07-18 08:00:00,307.152,26.1,2.0,23.9,0.0,1021.5,0.0,0.0,1.0,0.0
4785,2016-07-18 09:00:00,292.818,25.6,2.0,23.9,0.0,1021.2,2.1,0.984807753012208,0.17364817766693041,-0.5
4786,2016-07-18 10:00:00,303.057,26.1,0.0,23.9,0.0,1021.4,2.6,0.9396926207859083,0.3420201433256688,0.5
4787,2016-07-18 11:00:00,297.596,26.1,0.0,23.9,0.0,1021.5,2.1,0.9396926207859083,0.3420201433256688,0.0
4788,2016-07-18 12:00:00,298.279,26.7,4.0,24.4,0.0,1021.9,2.6,1.0,6.123233995736766e-17,0.5999999999999979
4789,2016-07-18 13:00:00,300.327,29.4,0.0,24.4,0.0,1022.4,4.1,0.8660254037844387,-0.4999999999999998,2.6999999999999993
4790,2016-07-18 14:00:00,298.961,30.6,0.0,23.9,0.0,1022.9,5.1,0.9396926207859084,-0.3420201433256687,1.2000000000000028
4791,2016-07-18 15:00:00,310.565,31.7,0.0,23.3,0.0,1023.2,3.6,0.984807753012208,-0.1736481776669303,1.0999999999999979
4792,2016-07-18 16:00:00,305.10400000000004,30.6,0.0,22.2,5.0,1023.4,1.5,0.3988447184556943,-0.9170184788541602,-1.0999999999999979
4793,2016-07-18 17:00:00,310.565,33.3,0.0,21.7,0.0,1023.0,4.6,0.8660254037844386,0.5000000000000001,2.6999999999999957
4794,2016-07-18 18:00:00,299.644,33.3,6.0,23.3,0.0,1022.4,6.2,0.49999999999999994,0.8660254037844387,0.0
4795,2016-07-18 19:00:00,297.596,31.1,0.0,21.1,0.0,1022.4,6.2,0.766044443118978,0.6427876096865394,-2.1999999999999957
4796,2016-07-18 20:00:00,306.469,33.9,0.0,22.8,0.0,1021.5,5.1,0.6427876096865393,0.766044443118978,2.799999999999997
4797,2016-07-18 21:00:00,292.818,23.9,0.0,20.0,137.0,1022.7,6.7,-0.5000000000000001,-0.8660254037844386,-10.0
4798,2016-07-18 22:00:00,301.009,29.4,0.0,22.2,41.0,1021.5,4.1,1.0,6.123233995736766e-17,5.5
4799,2016-07-18 23:00:00,314.66,30.0,4.0,23.9,0.0,1020.3,5.1,1.0,6.123233995736766e-17,0.6000000000000014
4800,2016-07-19 00:00:00,305.78700000000003,29.4,2.0,22.8,0.0,1021.0,4.1,1.0,6.123233995736766e-17,-0.6000000000000014
4801,2016-07-19 01:00:00,318.073,28.3,2.0,21.7,0.0,1021.1,3.6,0.8660254037844386,0.5000000000000001,-1.0999999999999979
4802,2016-07-19 02:00:00,301.692,27.2,2.0,22.8,0.0,1021.6,3.6,0.766044443118978,0.6427876096865394,-1.1000000000000014
4803,2016-07-19 03:00:00,276.437,26.7,2.0,22.8,0.0,1022.3,2.6,0.3420201433256687,0.9396926207859084,-0.5
4804,2016-07-19 04:00:00,255.278,26.7,2.0,23.3,0.0,1022.5,2.6,0.49999999999999994,0.8660254037844387,0.0
4805,2016-07-19 05:00:00,251.182,26.7,2.0,23.9,0.0,1022.1,3.1,0.3420201433256687,0.9396926207859084,0.0
4806,2016-07-19 06:00:00,251.865,26.1,2.0,23.9,0.0,1021.7,2.1,0.766044443118978,0.6427876096865394,-0.5999999999999979
4807,2016-07-19 07:00:00,290.088,25.6,2.0,23.3,0.0,1021.3,1.5,0.984807753012208,-0.1736481776669303,-0.5
4808,2016-07-19 08:00:00,313.978,25.0,2.0,23.3,0.0,1020.7,2.1,1.0,6.123233995736766e-17,-0.6000000000000014
4809,2016-07-19 09:00:00,292.818,25.6,2.0,23.3,0.0,1020.7,1.5,0.984807753012208,0.17364817766693041,0.6000000000000014
4810,2016-07-19 10:00:00,300.327,25.0,2.0,23.3,0.0,1020.7,0.0,0.0,1.0,-0.6000000000000014
4811,2016-07-19 11:00:00,297.596,25.0,2.0,23.3,0.0,1021.4,2.1,-0.17364817766693127,0.9848077530122079,0.0
4812,2016-07-19 12:00:00,302.374,26.7,2.0,23.9,0.0,1021.5,3.6,0.17364817766693033,0.984807753012208,1.6999999999999993
4813,2016-07-19 13:00:00,303.057,28.9,2.0,23.9,0.0,1022.0,3.1,0.3420201433256687,0.9396926207859084,2.1999999999999993
4814,2016-07-19 14:00:00,296.914,30.0,4.0,23.9,0.0,1021.9,3.6,0.766044443118978,0.6427876096865394,1.1000000000000014
4815,2016-07-19 15:00:00,290.088,31.7,4.0,22.8,0.0,1022.1,4.1,0.984807753012208,0.17364817766693041,1.6999999999999993
4816,2016-07-19 16:00:00,292.136,32.8,4.0,21.7,0.0,1022.0,3.1,0.3988447184556943,-0.9170184788541602,1.0999999999999979
4817,2016-07-19 17:00:00,292.136,28.9,0.0,22.2,5.0,1021.7,3.6,1.0,6.123233995736766e-17,-3.8999999999999986
4818,2016-07-19 18:00:00,296.231,26.7,6.0,23.3,10.0,1021.9,5.7,0.766044443118978,-0.6427876096865394,-2.1999999999999993
4819,2016-07-19 19:00:00,299.644,26.7,0.0,22.2,0.0,1021.6,0.0,0.0,1.0,0.0
4820,2016-07-19 20:00:00,303.057,28.9,0.0,22.2,0.0,1021.2,2.6,0.6427876096865393,0.766044443118978,2.1999999999999993
4821,2016-07-19 21:00:00,295.54900000000004,27.8,0.0,21.7,0.0,1021.0,3.6,0.984807753012208,-0.1736481776669303,-1.0999999999999979
4822,2016-07-19 22:00:00,303.73900000000003,25.0,0.0,22.8,8.0,1020.9,2.1,0.3988447184556943,-0.9170184788541602,-2.8000000000000007
4823,2016-07-19 23:00:00,315.343,25.6,0.0,22.8,0.0,1019.7,1.5,0.9396926207859083,0.3420201433256688,0.6000000000000014
4824,2016-07-20 00:00:00,307.152,26.1,4.0,22.2,0.0,1019.7,0.0,0.0,1.0,0.5
4825,2016-07-20 01:00:00,323.534,26.1,2.0,22.8,0.0,1019.6,2.1,0.49999999999999994,0.8660254037844387,0.0
4826,2016-07-20 02:00:00,311.248,26.1,2.0,23.3,0.0,1020.3,2.6,0.49999999999999994,0.8660254037844387,0.0
4827,2016-07-20 03:00:00,262.786,26.7,2.0,23.9,0.0,1020.8,2.1,0.8660254037844386,0.5000000000000001,0.5999999999999979
4828,2016-07-20 04:00:00,248.452,26.1,2.0,23.9,0.0,1021.2,2.6,0.766044443118978,0.6427876096865394,-0.5999999999999979
4829,2016-07-20 05:00:00,242.991,25.6,0.0,23.9,0.0,1020.9,1.5,1.0,6.123233995736766e-17,-0.5
4830,2016-07-20 06:00:00,240.944,25.6,6.0,23.9,0.0,1020.4,0.0,0.0,1.0,0.0
4831,2016-07-20 07:00:00,285.31,25.0,0.0,23.9,0.0,1019.5,0.0,0.0,1.0,-0.6000000000000014
4832,2016-07-20 08:00:00,316.025,25.0,2.0,23.3,0.0,1019.2,1.5,-0.3420201433256686,0.9396926207859084,0.0
4833,2016-07-20 09:00:00,287.358,23.9,0.0,22.8,0.0,1019.4,0.0,0.0,1.0,-1.1000000000000014
4834,2016-07-20 10:00:00,302.374,25.0,2.0,23.3,0.0,1019.8,0.0,0.0,1.0,1.1000000000000014
4835,2016-07-20 11:00:00,297.596,25.0,4.0,23.9,0.0,1020.5,1.5,0.17364817766693033,0.984807753012208,0.0
4836,2016-07-20 12:00:00,305.10400000000004,26.1,4.0,24.4,0.0,1021.3,2.1,-0.17364817766693127,0.9848077530122079,1.1000000000000014
4837,2016-07-20 13:00:00,317.39,28.3,4.0,25.0,3.0,1021.4,2.1,0.766044443118978,0.6427876096865394,2.1999999999999993
4838,2016-07-20 14:00:00,311.248,30.0,4.0,24.4,0.0,1021.3,3.1,0.6427876096865393,0.766044443118978,1.6999999999999993
4839,2016-07-20 15:00:00,315.343,30.6,4.0,23.3,0.0,1021.6,2.6,0.9396926207859083,0.3420201433256688,0.6000000000000014
4840,2016-07-20 16:00:00,313.295,31.7,4.0,22.2,0.0,1021.1,4.1,0.8660254037844386,0.5000000000000001,1.0999999999999979
4841,2016-07-20 17:00:00,311.248,33.3,4.0,22.2,0.0,1020.7,4.1,0.766044443118978,0.6427876096865394,1.5999999999999979
4842,2016-07-20 18:00:00,305.78700000000003,33.9,6.0,22.2,0.0,1020.1,4.6,0.8660254037844386,0.5000000000000001,0.6000000000000014
4843,2016-07-20 19:00:00,297.596,31.7,0.0,21.7,0.0,1019.4,6.2,1.0,6.123233995736766e-17,-2.1999999999999993
4844,2016-07-20 20:00:00,296.914,31.7,0.0,22.2,0.0,1019.7,7.2,0.9396926207859084,-0.3420201433256687,0.0
4845,2016-07-20 21:00:00,290.088,30.6,0.0,21.7,0.0,1019.2,4.1,0.9396926207859084,-0.3420201433256687,-1.0999999999999979
4846,2016-07-20 22:00:00,309.2,32.2,4.0,23.3,0.0,1018.7,4.6,1.0,6.123233995736766e-17,1.6000000000000014
4847,2016-07-20 23:00:00,305.78700000000003,31.7,2.0,23.3,0.0,1018.8,4.1,0.9396926207859084,-0.3420201433256687,-0.5000000000000036
4848,2016-07-21 00:00:00,307.152,30.0,2.0,22.2,0.0,1018.8,4.1,0.9396926207859084,-0.3420201433256687,-1.6999999999999993
4849,2016-07-21 01:00:00,320.121,28.9,2.0,22.8,0.0,1019.2,3.1,1.0,6.123233995736766e-17,-1.1000000000000014
4850,2016-07-21 02:00:00,307.835,27.8,2.0,23.3,0.0,1019.7,3.6,0.984807753012208,-0.1736481776669303,-1.0999999999999979
4851,2016-07-21 03:00:00,323.534,27.2,4.0,23.3,0.0,1020.5,2.1,1.0,6.123233995736766e-17,-0.6000000000000014
4852,2016-07-21 04:00:00,316.708,26.7,0.0,23.3,0.0,1020.4,2.1,1.0,6.123233995736766e-17,-0.5
4853,2016-07-21 05:00:00,316.708,25.6,0.0,23.3,0.0,1020.2,0.0,0.0,1.0,-1.0999999999999979
4854,2016-07-21 06:00:00,285.993,26.1,6.0,23.9,0.0,1019.7,0.0,0.0,1.0,0.5
4855,2016-07-21 07:00:00,297.596,25.6,4.0,23.9,0.0,1018.9,0.0,0.0,1.0,-0.5
4856,2016-07-21 08:00:00,313.295,25.6,4.0,23.9,0.0,1018.8,2.6,0.17364817766693033,0.984807753012208,0.0
4857,2016-07-21 09:00:00,295.54900000000004,25.6,4.0,23.9,0.0,1018.3,2.1,0.17364817766693033,0.984807753012208,0.0
4858,2016-07-21 10:00:00,296.914,25.6,4.0,23.9,0.0,1018.6,1.5,1.0,6.123233995736766e-17,0.0
4859,2016-07-21 11:00:00,301.009,25.6,4.0,23.9,0.0,1019.1,1.5,0.984807753012208,-0.1736481776669303,0.0
4860,2016-07-21 12:00:00,294.866,27.2,2.0,24.4,0.0,1019.8,2.1,0.8660254037844386,0.5000000000000001,1.5999999999999979
4861,2016-07-21 13:00:00,311.248,28.9,2.0,25.0,0.0,1020.3,3.6,0.766044443118978,0.6427876096865394,1.6999999999999993
4862,2016-07-21 14:00:00,305.10400000000004,29.4,0.0,24.4,0.0,1020.6,3.6,0.984807753012208,0.17364817766693041,0.5
4863,2016-07-21 15:00:00,287.358,31.7,4.0,23.9,0.0,1020.7,2.1,0.8660254037844386,0.5000000000000001,2.3000000000000007
4864,2016-07-21 16:00:00,307.835,31.7,4.0,22.8,0.0,1020.6,4.1,1.0,6.123233995736766e-17,0.0
4865,2016-07-21 17:00:00,289.406,33.3,4.0,22.8,0.0,1020.3,5.1,1.0,6.123233995736766e-17,1.5999999999999979
4866,2016-07-21 18:00:00,303.73900000000003,30.6,6.0,22.2,0.0,1020.0,4.6,0.8660254037844386,0.5000000000000001,-2.6999999999999957
4867,2016-07-21 19:00:00,299.644,32.2,0.0,22.8,0.0,1019.6,3.6,0.766044443118978,-0.6427876096865394,1.6000000000000014
4868,2016-07-21 20:00:00,309.882,24.4,0.0,20.6,104.0,1017.988377974485,1.5,0.3988447184556943,-0.9170184788541602,-7.800000000000004
4869,2016-07-21 21:00:00,310.565,26.1,0.0,22.2,28.0,1018.9,1.5,-0.6427876096865393,-0.766044443118978,1.7000000000000028
4870,2016-07-21 22:00:00,305.10400000000004,28.3,0.0,22.8,0.0,1018.2,0.0,0.0,1.0,2.1999999999999993
4871,2016-07-21 23:00:00,316.708,28.3,0.0,22.8,0.0,1018.1,2.6,-0.17364817766693127,0.9848077530122079,0.0
4872,2016-07-22 00:00:00,313.295,28.3,6.0,23.3,0.0,1017.8,2.6,0.3988447184556943,-0.9170184788541602,0.0
4873,2016-07-22 01:00:00,316.025,27.8,4.0,23.9,0.0,1018.2,1.5,1.0,6.123233995736766e-17,-0.5
4874,2016-07-22 02:00:00,324.899,27.2,2.0,24.4,0.0,1018.8,2.1,0.9396926207859083,0.3420201433256688,-0.6000000000000014
4875,2016-07-22 03:00:00,317.39,25.6,2.0,23.9,0.0,1019.7,1.5,0.49999999999999994,-0.8660254037844387,-1.5999999999999979
4876,2016-07-22 04:00:00,324.216,26.1,4.0,23.9,0.0,1020.3,0.0,0.0,1.0,0.5
4877,2016-07-22 05:00:00,320.803,26.1,0.0,23.9,0.0,1020.4,0.0,0.0,1.0,0.0
4878,2016-07-22 06:00:00,324.899,26.1,4.0,23.9,0.0,1019.8,0.0,0.0,1.0,0.0
4879,2016-07-22 07:00:00,316.025,26.1,4.0,23.9,0.0,1019.2,0.0,0.0,1.0,0.0
4880,2016-07-22 08:00:00,318.756,25.6,4.0,23.9,0.0,1018.4,0.0,0.0,1.0,-0.5
4881,2016-07-22 09:00:00,294.183,25.6,0.0,23.9,0.0,1018.3,0.0,0.0,1.0,0.0
4882,2016-07-22 10:00:00,298.961,25.0,0.0,23.3,0.0,1018.0,0.0,0.0,1.0,-0.6000000000000014
4883,2016-07-22 11:00:00,301.692,25.6,0.0,23.9,0.0,1018.2,0.0,0.0,1.0,0.6000000000000014
4884,2016-07-22 12:00:00,307.835,27.2,4.0,24.4,0.0,1018.7,0.0,0.0,1.0,1.5999999999999979
4885,2016-07-22 13:00:00,311.93,27.8,4.0,24.4,0.0,1019.2,0.0,0.0,1.0,0.6000000000000014
4886,2016-07-22 14:00:00,304.422,29.4,4.0,23.9,0.0,1019.2,0.0,0.0,1.0,1.5999999999999979
4887,2016-07-22 15:00:00,304.422,30.6,4.0,22.2,0.0,1019.2,0.0,0.0,1.0,1.2000000000000028
4888,2016-07-22 16:00:00,299.644,32.2,4.0,22.8,0.0,1019.2,2.1,-2.4492935982947064e-16,1.0,1.6000000000000014
4889,2016-07-22 17:00:00,287.358,32.8,4.0,22.2,0.0,1018.9,1.5,0.3988447184556943,-0.9170184788541602,0.5999999999999943
4890,2016-07-22 18:00:00,295.54900000000004,33.9,6.0,21.7,0.0,1018.5,2.1,0.3988447184556943,-0.9170184788541602,1.1000000000000014
4891,2016-07-22 19:00:00,296.231,30.0,0.0,22.8,0.0,1017.6,7.7,0.984807753012208,0.17364817766693041,-3.8999999999999986
4892,2016-07-22 20:00:00,301.692,30.0,0.0,22.2,0.0,1017.1,4.6,0.766044443118978,-0.6427876096865394,0.0
4893,2016-07-22 21:00:00,238.896,31.1,0.0,21.7,0.0,1017.6,4.1,0.984807753012208,-0.1736481776669303,1.1000000000000014
4894,2016-07-22 22:00:00,243.674,30.6,0.0,22.2,0.0,1017.0,4.6,0.984807753012208,0.17364817766693041,-0.5
4895,2016-07-22 23:00:00,240.944,29.4,0.0,22.8,0.0,1016.9,3.1,0.6427876096865395,-0.7660444431189779,-1.2000000000000028
4896,2016-07-23 00:00:00,240.944,26.7,8.0,21.7,0.0,1018.0,8.8,-0.5000000000000001,-0.8660254037844386,-2.6999999999999993
4897,2016-07-23 01:00:00,252.547,24.4,0.0,21.1,0.0,1017.6,2.6,-0.7660444431189779,-0.6427876096865395,-2.3000000000000007
4898,2016-07-23 02:00:00,247.769,25.0,4.0,20.6,0.0,1017.5,0.0,0.0,1.0,0.6000000000000014
4899,2016-07-23 03:00:00,245.722,24.4,0.0,20.6,0.0,1018.0,1.5,-0.8660254037844385,-0.5000000000000004,-0.6000000000000014
4900,2016-07-23 04:00:00,256.643,24.4,0.0,20.6,0.0,1017.8,0.0,0.0,1.0,0.0
4901,2016-07-23 05:00:00,250.5,23.9,0.0,21.1,0.0,1017.7,2.6,1.2246467991473532e-16,-1.0,-0.5
4902,2016-07-23 06:00:00,253.912,23.3,8.0,21.1,0.0,1017.7,0.0,0.0,1.0,-0.5999999999999979
4903,2016-07-23 07:00:00,259.373,23.3,0.0,21.7,0.0,1017.1,0.0,0.0,1.0,0.0
4904,2016-07-23 08:00:00,298.961,22.8,0.0,21.1,0.0,1016.9,1.5,0.17364817766693028,-0.984807753012208,-0.5
4905,2016-07-23 09:00:00,303.73900000000003,23.3,0.0,21.7,0.0,1016.7,0.0,0.0,1.0,0.5
4906,2016-07-23 10:00:00,300.327,23.3,4.0,21.7,0.0,1016.4,0.0,0.0,1.0,0.0
4907,2016-07-23 11:00:00,297.596,23.3,4.0,21.7,0.0,1016.3,0.0,0.0,1.0,0.0
4908,2016-07-23 12:00:00,285.993,24.4,4.0,22.8,0.0,1016.8,1.5,0.17364817766693028,-0.984807753012208,1.0999999999999979
4909,2016-07-23 13:00:00,294.183,26.1,4.0,22.8,0.0,1017.1,0.0,0.0,1.0,1.7000000000000028
4910,2016-07-23 14:00:00,291.453,27.8,0.0,21.7,0.0,1017.3,1.5,0.3988447184556943,-0.9170184788541602,1.6999999999999993
4911,2016-07-23 15:00:00,290.771,30.0,4.0,20.6,0.0,1017.8,2.1,-0.7660444431189779,-0.6427876096865395,2.1999999999999993
4912,2016-07-23 16:00:00,292.818,31.1,0.0,21.1,0.0,1017.7,0.0,0.0,1.0,1.1000000000000014
4913,2016-07-23 17:00:00,293.501,31.1,0.0,21.1,0.0,1017.4,0.0,0.0,1.0,0.0
4914,2016-07-23 18:00:00,288.04,32.8,4.0,20.6,0.0,1017.0,1.5,0.984807753012208,0.17364817766693041,1.6999999999999957
4915,2016-07-23 19:00:00,296.231,31.7,4.0,21.1,0.0,1016.3,1.5,-0.17364817766693047,-0.984807753012208,-1.0999999999999979
4916,2016-07-23 20:00:00,305.10400000000004,33.3,0.0,20.6,0.0,1015.7,3.1,0.3988447184556943,-0.9170184788541602,1.5999999999999979
4917,2016-07-23 21:00:00,273.707,32.8,0.0,20.6,0.0,1015.3,2.1,1.2246467991473532e-16,-1.0,-0.5
4918,2016-07-23 22:00:00,238.896,33.3,0.0,20.6,0.0,1015.1,2.6,0.6427876096865395,-0.7660444431189779,0.5
4919,2016-07-23 23:00:00,244.357,31.1,0.0,22.2,0.0,1014.9,6.7,0.8660254037844387,-0.4999999999999998,-2.1999999999999957
4920,2016-07-24 00:00:00,263.468,26.7,6.0,22.8,0.0,1015.9,5.7,0.3420201433256689,-0.9396926207859083,-4.400000000000002
4921,2016-07-24 01:00:00,250.5,26.1,0.0,21.1,0.0,1016.3,5.1,0.6427876096865395,-0.7660444431189779,-0.5999999999999979
4922,2016-07-24 02:00:00,242.30900000000003,26.1,0.0,21.1,0.0,1016.9,2.1,1.2246467991473532e-16,-1.0,0.0
4923,2016-07-24 03:00:00,245.722,25.0,0.0,22.8,0.0,1017.5,0.0,0.0,1.0,-1.1000000000000014
4924,2016-07-24 04:00:00,249.135,25.0,4.0,22.2,0.0,1017.5,3.1,0.49999999999999994,-0.8660254037844387,0.0
4925,2016-07-24 05:00:00,253.23,25.0,2.0,22.8,0.0,1017.6,0.0,0.0,1.0,0.0
4926,2016-07-24 06:00:00,247.087,25.0,2.0,22.2,0.0,1017.4,2.1,0.8660254037844387,-0.4999999999999998,0.0
4927,2016-07-24 07:00:00,247.087,25.0,2.0,22.8,0.0,1016.8,0.0,0.0,1.0,0.0
4928,2016-07-24 08:00:00,318.073,25.0,2.0,22.8,0.0,1016.7,0.0,0.0,1.0,0.0
4929,2016-07-24 09:00:00,295.54900000000004,23.9,2.0,22.8,0.0,1016.6,0.0,0.0,1.0,-1.1000000000000014
4930,2016-07-24 10:00:00,287.358,24.4,2.0,22.8,0.0,1016.8,0.0,0.0,1.0,0.5
4931,2016-07-24 11:00:00,297.596,24.4,2.0,22.8,0.0,1016.9,0.0,0.0,1.0,0.0
4932,2016-07-24 12:00:00,296.914,25.6,2.0,23.3,0.0,1017.1,0.0,0.0,1.0,1.2000000000000028
4933,2016-07-24 13:00:00,292.818,27.2,2.0,23.9,0.0,1017.9,2.1,0.17364817766693028,-0.984807753012208,1.5999999999999979
4934,2016-07-24 14:00:00,301.009,28.9,2.0,22.8,0.0,1017.9,2.1,0.9396926207859084,-0.3420201433256687,1.6999999999999993
4935,2016-07-24 15:00:00,294.866,30.0,2.0,22.8,0.0,1017.8,1.5,0.3988447184556943,-0.9170184788541602,1.1000000000000014
4936,2016-07-24 16:00:00,294.183,32.2,4.0,21.1,0.0,1017.7,3.6,1.0,6.123233995736766e-17,2.200000000000003
4937,2016-07-24 17:00:00,291.453,32.8,4.0,21.1,0.0,1017.6,1.5,0.3988447184556943,-0.9170184788541602,0.5999999999999943
4938,2016-07-24 18:00:00,291.453,33.9,4.0,18.3,0.0,1016.9,2.6,0.3988447184556943,-0.9170184788541602,1.1000000000000014
4939,2016-07-24 19:00:00,292.818,33.9,4.0,19.4,0.0,1016.2,4.1,0.9396926207859084,-0.3420201433256687,0.0
4940,2016-07-24 20:00:00,305.78700000000003,32.8,4.0,20.6,0.0,1015.8,6.2,0.8660254037844387,-0.4999999999999998,-1.1000000000000014
4941,2016-07-24 21:00:00,307.835,32.2,0.0,20.6,0.0,1015.8,7.2,0.8660254037844387,-0.4999999999999998,-0.5999999999999943
4942,2016-07-24 22:00:00,324.216,30.6,0.0,22.2,0.0,1016.4,8.2,0.17364817766693028,-0.984807753012208,-1.6000000000000014
4943,2016-07-24 23:00:00,262.786,30.0,0.0,21.1,0.0,1016.9,5.7,1.2246467991473532e-16,-1.0,-0.6000000000000014
4944,2016-07-25 00:00:00,243.674,28.3,6.0,21.7,0.0,1017.4,4.1,1.2246467991473532e-16,-1.0,-1.6999999999999993
4945,2016-07-25 01:00:00,245.722,26.1,4.0,21.1,0.0,1017.5,2.6,-0.17364817766693047,-0.984807753012208,-2.1999999999999993
4946,2016-07-25 02:00:00,253.912,25.0,2.0,21.1,0.0,1017.8,2.6,0.49999999999999994,-0.8660254037844387,-1.1000000000000014
4947,2016-07-25 03:00:00,245.722,24.4,4.0,21.1,0.0,1018.4,1.5,0.17364817766693028,-0.984807753012208,-0.6000000000000014
4948,2016-07-25 04:00:00,248.452,24.4,2.0,21.1,0.0,1018.5,2.1,-0.17364817766693047,-0.984807753012208,0.0
4949,2016-07-25 05:00:00,255.96,23.9,2.0,21.7,0.0,1018.5,1.5,0.49999999999999994,-0.8660254037844387,-0.5
4950,2016-07-25 06:00:00,251.182,24.4,2.0,21.1,0.0,1018.1,1.5,0.3420201433256689,-0.9396926207859083,0.5
4951,2016-07-25 07:00:00,248.452,23.9,0.0,21.7,0.0,1017.6,1.5,0.6427876096865395,-0.7660444431189779,-0.5
4952,2016-07-25 08:00:00,310.565,23.9,2.0,21.7,0.0,1017.5,0.0,0.0,1.0,0.0
4953,2016-07-25 09:00:00,304.422,23.9,0.0,21.7,0.0,1017.4,0.0,0.0,1.0,0.0
4954,2016-07-25 10:00:00,297.596,23.9,2.0,21.7,0.0,1017.4,0.0,0.0,1.0,0.0
4955,2016-07-25 11:00:00,291.453,23.3,2.0,21.7,0.0,1017.8,1.5,0.766044443118978,-0.6427876096865394,-0.5999999999999979
4956,2016-07-25 12:00:00,296.231,25.0,2.0,23.3,0.0,1018.2,1.5,0.8660254037844387,-0.4999999999999998,1.6999999999999993
4957,2016-07-25 13:00:00,298.279,27.2,2.0,22.2,0.0,1018.8,0.0,0.0,1.0,2.1999999999999993
4958,2016-07-25 14:00:00,297.596,28.9,2.0,21.7,0.0,1019.1,2.6,0.49999999999999994,-0.8660254037844387,1.6999999999999993
4959,2016-07-25 15:00:00,307.152,30.0,4.0,21.1,0.0,1019.0,3.1,-0.34202014332566866,-0.9396926207859084,1.1000000000000014
4960,2016-07-25 16:00:00,308.517,30.6,4.0,21.7,0.0,1018.8,3.1,0.17364817766693028,-0.984807753012208,0.6000000000000014
4961,2016-07-25 17:00:00,300.327,32.2,4.0,21.1,0.0,1018.3,3.1,0.3420201433256689,-0.9396926207859083,1.6000000000000014
4962,2016-07-25 18:00:00,300.327,32.2,6.0,20.0,0.0,1017.7,3.1,0.49999999999999994,-0.8660254037844387,0.0
4963,2016-07-25 19:00:00,296.914,32.2,4.0,20.6,0.0,1017.2,4.1,-0.17364817766693047,-0.984807753012208,0.0
4964,2016-07-25 20:00:00,303.73900000000003,32.8,0.0,21.1,0.0,1016.5,3.1,0.6427876096865395,-0.7660444431189779,0.5999999999999943
4965,2016-07-25 21:00:00,316.025,32.8,0.0,21.1,0.0,1016.2,3.1,0.3420201433256689,-0.9396926207859083,0.0
4966,2016-07-25 22:00:00,309.2,33.3,4.0,18.9,0.0,1015.9,4.6,0.49999999999999994,-0.8660254037844387,0.5
4967,2016-07-25 23:00:00,311.93,32.8,0.0,19.4,0.0,1016.6,3.1,0.3988447184556943,-0.9170184788541602,-0.5
4968,2016-07-26 00:00:00,328.31199999999995,28.9,2.0,21.7,0.0,1016.7,4.6,0.49999999999999994,-0.8660254037844387,-3.8999999999999986
4969,2016-07-26 01:00:00,313.295,28.3,2.0,22.2,0.0,1017.3,4.6,0.49999999999999994,-0.8660254037844387,-0.5999999999999979
4970,2016-07-26 02:00:00,320.121,27.2,2.0,22.8,0.0,1018.1,3.6,-0.34202014332566866,-0.9396926207859084,-1.1000000000000014
