,timestamp,site_id,building_id,meter,meter_reading,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2480,2016-04-13 08:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,0.0,16.7,0.0,1017.9,0.0,0.0
2481,2016-04-13 09:00:00,0,0,0,0.0,Education,7432,2008.0,,18.3,4.0,16.1,0.0,1018.0,0.0,0.0
2482,2016-04-13 10:00:00,0,0,0,0.0,Education,7432,2008.0,,18.3,2.0,16.7,0.0,1017.9,0.0,0.0
2483,2016-04-13 11:00:00,0,0,0,0.0,Education,7432,2008.0,,17.8,2.0,16.1,0.0,1017.9,0.0,0.0
2484,2016-04-13 12:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,2.0,17.2,0.0,1018.8,0.0,0.0
2485,2016-04-13 13:00:00,0,0,0,0.0,Education,7432,2008.0,,22.8,2.0,17.2,0.0,1018.6,0.0,0.0
2486,2016-04-13 14:00:00,0,0,0,0.0,Education,7432,2008.0,,23.9,0.0,17.2,0.0,1018.7,90.0,1.5
2487,2016-04-13 15:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,4.0,17.2,0.0,1018.9,140.0,1.5
2488,2016-04-13 16:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,4.0,16.7,0.0,1018.6,0.0,0.0
2489,2016-04-13 17:00:00,0,0,0,0.0,Education,7432,2008.0,,27.8,4.0,16.7,0.0,1017.9,0.0,0.0
2490,2016-04-13 18:00:00,0,0,0,0.0,Education,7432,2008.0,,28.3,6.0,16.1,0.0,1017.7,156.49402390438246,2.1
2491,2016-04-13 19:00:00,0,0,0,0.0,Education,7432,2008.0,,27.8,0.0,16.1,0.0,1017.1,310.0,2.6
2492,2016-04-13 20:00:00,0,0,0,0.0,Education,7432,2008.0,,27.8,0.0,15.6,0.0,1016.3,120.0,1.5
2493,2016-04-13 21:00:00,0,0,0,0.0,Education,7432,2008.0,,28.9,0.0,16.1,0.0,1016.3,270.0,2.1
2494,2016-04-13 22:00:00,0,0,0,0.0,Education,7432,2008.0,,26.1,0.0,18.9,0.0,1016.1,60.0,5.1
2495,2016-04-13 23:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,0.0,17.8,0.0,1016.4,50.0,6.7
2496,2016-04-14 00:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,8.0,17.8,0.0,1016.8,50.0,5.7
2497,2016-04-14 01:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,18.9,30.0,1017.6,60.0,2.6
2498,2016-04-14 02:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,0.0,18.9,0.0,1017.8,40.0,3.1
2499,2016-04-14 03:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,19.4,0.0,1017.8,80.0,2.6
2500,2016-04-14 04:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,19.4,0.0,1017.988377974485,50.0,3.6
2501,2016-04-14 05:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,0.0,19.4,0.0,1017.2,360.0,3.6
2502,2016-04-14 06:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,8.0,18.9,0.0,1016.9,360.0,2.1
2503,2016-04-14 07:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,18.9,0.0,1015.9,60.0,1.5
2504,2016-04-14 08:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,0.0,18.3,0.0,1015.3,0.0,0.0
2505,2016-04-14 09:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,18.9,0.0,1015.6,360.0,3.6
2506,2016-04-14 10:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,2.0,18.3,0.0,1015.4,10.0,2.1
2507,2016-04-14 11:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,0.0,18.3,0.0,1017.988377974485,40.0,2.6
2508,2016-04-14 12:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,6.0,18.9,0.0,1016.3,360.0,2.1
2509,2016-04-14 13:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,4.0,18.9,0.0,1016.6,350.0,2.6
2510,2016-04-14 14:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,4.0,18.9,0.0,1016.9,360.0,2.6
2511,2016-04-14 15:00:00,0,0,0,0.0,Education,7432,2008.0,,23.9,4.0,18.3,0.0,1016.9,156.49402390438246,1.5
2512,2016-04-14 16:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,4.0,18.3,0.0,1016.5,0.0,0.0
2513,2016-04-14 17:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,4.0,18.3,0.0,1015.7,110.0,2.6
2514,2016-04-14 18:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,6.0,18.3,0.0,1015.2,230.0,2.6
2515,2016-04-14 19:00:00,0,0,0,0.0,Education,7432,2008.0,,28.3,0.0,17.8,0.0,1015.0,250.0,3.1
2516,2016-04-14 20:00:00,0,0,0,0.0,Education,7432,2008.0,,28.9,0.0,17.2,0.0,1014.0,310.0,3.1
2517,2016-04-14 21:00:00,0,0,0,0.0,Education,7432,2008.0,,28.9,0.0,17.2,0.0,1013.4,360.0,2.6
2518,2016-04-14 22:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,0.0,18.9,0.0,1013.6,40.0,6.2
2519,2016-04-14 23:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,0.0,18.3,0.0,1014.1,20.0,7.7
2520,2016-04-15 00:00:00,0,0,0,0.0,Education,7432,2008.0,,22.8,6.0,19.4,0.0,1014.1,30.0,5.7
2521,2016-04-15 01:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,0.0,18.3,0.0,1015.2,40.0,4.6
2522,2016-04-15 02:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,17.8,0.0,1015.7,10.0,3.6
2523,2016-04-15 03:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,0.0,18.3,0.0,1015.8,40.0,3.6
2524,2016-04-15 04:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,0.0,18.3,0.0,1015.9,20.0,3.1
2525,2016-04-15 05:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,0.0,18.9,3.0,1015.6,360.0,2.6
2526,2016-04-15 06:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,8.0,19.4,0.0,1013.6,60.0,3.6
2527,2016-04-15 07:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,0.0,18.9,0.0,1017.988377974485,10.0,2.6
2528,2016-04-15 08:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,18.9,0.0,1012.7,20.0,2.1
2529,2016-04-15 09:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,18.9,0.0,1012.6,350.0,2.6
2530,2016-04-15 10:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,18.9,0.0,1013.0,20.0,3.1
2531,2016-04-15 11:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,18.9,0.0,1013.0,40.0,3.6
2532,2016-04-15 12:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,8.0,18.9,0.0,1014.1,20.0,4.1
2533,2016-04-15 13:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,19.4,0.0,1014.4,350.0,2.6
2534,2016-04-15 14:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,0.0,19.4,0.0,1015.1,350.0,2.6
2535,2016-04-15 15:00:00,0,0,0,0.0,Education,7432,2008.0,,23.9,0.0,18.9,0.0,1015.5,40.0,2.1
2536,2016-04-15 16:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,0.0,18.9,0.0,1015.5,10.0,3.1
2537,2016-04-15 17:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,0.0,19.4,0.0,1015.1,30.0,4.1
2538,2016-04-15 18:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,8.0,18.9,0.0,1015.2,20.0,4.1
2539,2016-04-15 19:00:00,0,0,0,0.0,Education,7432,2008.0,,26.1,0.0,18.3,0.0,1014.3,30.0,4.6
2540,2016-04-15 20:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,0.0,18.3,0.0,1014.1,20.0,6.2
2541,2016-04-15 21:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,0.0,17.8,0.0,1014.3,30.0,4.6
2542,2016-04-15 22:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,0.0,18.9,0.0,1014.1,40.0,7.2
2543,2016-04-15 23:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,0.0,18.9,0.0,1014.6,50.0,8.8
2544,2016-04-16 00:00:00,0,0,0,0.0,Education,7432,2008.0,,22.2,6.0,18.9,0.0,1015.2,70.0,6.2
2545,2016-04-16 01:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,0.0,18.9,0.0,1015.9,60.0,5.7
2546,2016-04-16 02:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,0.0,18.3,0.0,1017.988377974485,50.0,6.2
2547,2016-04-16 03:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,2.0,18.3,0.0,1016.4,70.0,6.2
2548,2016-04-16 04:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,18.3,0.0,1016.7,70.0,5.1
2549,2016-04-16 05:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,18.3,0.0,1016.9,70.0,4.6
2550,2016-04-16 06:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,6.0,18.3,0.0,1016.3,60.0,5.1
2551,2016-04-16 07:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,17.8,0.0,1015.0,60.0,8.8
2552,2016-04-16 08:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,17.8,0.0,1015.4,60.0,6.2
2553,2016-04-16 09:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,0.0,17.2,0.0,1015.7,70.0,5.7
2554,2016-04-16 10:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,17.2,0.0,1015.8,60.0,5.7
2555,2016-04-16 11:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,17.2,0.0,1016.9,50.0,7.2
2556,2016-04-16 12:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,8.0,17.2,0.0,1017.3,50.0,7.2
2557,2016-04-16 13:00:00,0,0,0,0.0,Education,7432,2008.0,,22.2,0.0,17.2,0.0,1017.7,70.0,7.7
2558,2016-04-16 14:00:00,0,0,0,0.0,Education,7432,2008.0,,22.2,0.0,17.2,0.0,1018.1,60.0,7.7
2559,2016-04-16 15:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,0.0,16.7,0.0,1018.6,60.0,9.8
2560,2016-04-16 16:00:00,0,0,0,0.0,Education,7432,2008.0,,23.9,0.0,16.1,0.0,1019.1,70.0,8.2
2561,2016-04-16 17:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,0.0,17.8,0.0,1019.6,90.0,5.7
2562,2016-04-16 18:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,6.0,17.8,0.0,1018.8,90.0,6.7
2563,2016-04-16 19:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,0.0,16.1,0.0,1018.2,60.0,8.8
2564,2016-04-16 20:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,0.0,14.4,0.0,1017.9,60.0,9.8
2565,2016-04-16 21:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,0.0,15.6,0.0,1018.2,60.0,9.3
2566,2016-04-16 22:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,0.0,15.0,0.0,1018.6,50.0,8.8
2567,2016-04-16 23:00:00,0,0,0,0.0,Education,7432,2008.0,,22.2,0.0,15.6,0.0,1019.2,60.0,7.2
2568,2016-04-17 00:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,4.0,15.0,0.0,1019.6,50.0,7.7
2569,2016-04-17 01:00:00,0,0,0,0.0,Education,7432,2008.0,,20.6,2.0,14.4,0.0,1020.1,50.0,6.7
2570,2016-04-17 02:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,2.0,14.4,0.0,1021.0,40.0,5.7
2571,2016-04-17 03:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,0.0,14.4,0.0,1021.6,40.0,3.6
2572,2016-04-17 04:00:00,0,0,0,0.0,Education,7432,2008.0,,18.9,0.0,14.4,0.0,1021.7,30.0,4.1
2573,2016-04-17 05:00:00,0,0,0,0.0,Education,7432,2008.0,,18.9,0.0,13.9,0.0,1021.7,30.0,4.6
2574,2016-04-17 06:00:00,0,0,0,0.0,Education,7432,2008.0,,18.3,6.0,12.8,0.0,1021.2,30.0,4.6
2575,2016-04-17 07:00:00,0,0,0,0.0,Education,7432,2008.0,,17.8,0.0,11.7,0.0,1020.9,50.0,4.6
2576,2016-04-17 08:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,4.0,11.7,0.0,1020.7,30.0,2.6
2577,2016-04-17 09:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,4.0,11.7,0.0,1021.0,30.0,3.6
2578,2016-04-17 10:00:00,0,0,0,0.0,Education,7432,2008.0,,17.8,2.0,11.7,0.0,1021.1,40.0,4.6
2579,2016-04-17 11:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,2.0,11.7,0.0,1021.4,60.0,4.6
2580,2016-04-17 12:00:00,0,0,0,0.0,Education,7432,2008.0,,18.9,2.0,11.7,0.0,1022.1,50.0,4.1
2581,2016-04-17 13:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,2.0,11.7,0.0,1022.7,50.0,4.6
2582,2016-04-17 14:00:00,0,0,0,0.0,Education,7432,2008.0,,22.8,4.0,12.2,0.0,1022.9,80.0,6.7
2583,2016-04-17 15:00:00,0,0,0,0.0,Education,7432,2008.0,,23.9,0.0,12.8,0.0,1023.1,70.0,7.7
2584,2016-04-17 16:00:00,0,0,0,0.0,Education,7432,2008.0,,26.1,0.0,12.2,0.0,1023.2,60.0,8.2
2585,2016-04-17 17:00:00,0,0,0,0.0,Education,7432,2008.0,,26.1,0.0,10.0,0.0,1022.7,50.0,8.2
2586,2016-04-17 18:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,6.0,11.7,0.0,1022.5,50.0,7.7
2587,2016-04-17 19:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,0.0,13.9,0.0,1022.1,60.0,9.3
2588,2016-04-17 20:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,4.0,12.8,0.0,1021.7,50.0,9.3
2589,2016-04-17 21:00:00,0,0,0,0.0,Education,7432,2008.0,,23.9,4.0,11.1,0.0,1021.5,50.0,6.7
2590,2016-04-17 22:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,4.0,11.1,0.0,1022.0,40.0,7.2
2591,2016-04-17 23:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,2.0,10.6,0.0,1022.4,60.0,7.2
2592,2016-04-18 00:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,2.0,12.2,0.0,1022.9,30.0,6.7
2593,2016-04-18 01:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,2.0,12.8,0.0,1023.4,10.0,5.7
2594,2016-04-18 02:00:00,0,0,0,0.0,Education,7432,2008.0,,17.8,0.0,13.9,0.0,1023.9,10.0,5.1
2595,2016-04-18 03:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,2.0,13.9,0.0,1024.2,360.0,5.1
2596,2016-04-18 04:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,0.0,13.9,0.0,1024.1,360.0,4.6
2597,2016-04-18 05:00:00,0,0,0,0.0,Education,7432,2008.0,,16.1,2.0,13.3,0.0,1023.9,350.0,5.1
2598,2016-04-18 06:00:00,0,0,0,0.0,Education,7432,2008.0,,15.6,2.0,13.3,0.0,1023.2,340.0,5.7
2599,2016-04-18 07:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,0.0,13.3,0.0,1022.9,360.0,5.7
2600,2016-04-18 08:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,0.0,13.9,0.0,1022.7,10.0,6.7
2601,2016-04-18 09:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,0.0,14.4,0.0,1022.4,360.0,4.6
2602,2016-04-18 10:00:00,0,0,0,0.0,Education,7432,2008.0,,16.1,2.0,14.4,0.0,1022.3,360.0,4.6
2603,2016-04-18 11:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,0.0,15.6,0.0,1022.7,10.0,4.1
2604,2016-04-18 12:00:00,0,0,0,0.0,Education,7432,2008.0,,18.3,6.0,16.1,0.0,1023.2,50.0,4.1
2605,2016-04-18 13:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,4.0,16.1,0.0,1023.7,50.0,3.6
2606,2016-04-18 14:00:00,0,0,0,0.0,Education,7432,2008.0,,22.8,0.0,16.1,0.0,1023.5,30.0,5.1
2607,2016-04-18 15:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,4.0,16.1,0.0,1023.7,60.0,6.7
2608,2016-04-18 16:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,4.0,14.4,0.0,1023.1,40.0,7.7
2609,2016-04-18 17:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,4.0,13.3,0.0,1023.1,30.0,7.2
2610,2016-04-18 18:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,4.0,12.8,0.0,1022.6,70.0,6.7
2611,2016-04-18 19:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,4.0,11.7,0.0,1022.2,60.0,6.7
2612,2016-04-18 20:00:00,0,0,0,0.0,Education,7432,2008.0,,26.1,2.0,9.4,0.0,1022.0,70.0,8.8
2613,2016-04-18 21:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,2.0,9.4,0.0,1021.9,40.0,8.2
2614,2016-04-18 22:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,2.0,10.0,0.0,1022.1,50.0,5.7
2615,2016-04-18 23:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,2.0,10.6,0.0,1022.1,50.0,6.7
2616,2016-04-19 00:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,2.0,10.0,0.0,1022.4,60.0,7.2
2617,2016-04-19 01:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,11.1,0.0,1022.7,50.0,4.1
2618,2016-04-19 02:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,0.0,13.9,0.0,1023.1,20.0,4.6
2619,2016-04-19 03:00:00,0,0,0,0.0,Education,7432,2008.0,,17.8,0.0,14.4,0.0,1023.2,350.0,3.1
2620,2016-04-19 04:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,0.0,14.4,0.0,1022.9,360.0,4.1
2621,2016-04-19 05:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,0.0,15.0,0.0,1022.6,360.0,4.1
2622,2016-04-19 06:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,2.0,15.0,0.0,1022.3,360.0,3.1
2623,2016-04-19 07:00:00,0,0,0,0.0,Education,7432,2008.0,,16.1,0.0,14.4,0.0,1021.7,360.0,3.6
2624,2016-04-19 08:00:00,0,0,0,0.0,Education,7432,2008.0,,16.1,0.0,15.0,0.0,1021.7,350.0,3.1
2625,2016-04-19 09:00:00,0,0,0,0.0,Education,7432,2008.0,,15.6,4.0,13.9,0.0,1021.3,350.0,2.6
2626,2016-04-19 10:00:00,0,0,0,0.0,Education,7432,2008.0,,15.0,2.0,13.9,0.0,1021.6,330.0,1.5
2627,2016-04-19 11:00:00,0,0,0,0.0,Education,7432,2008.0,,15.6,4.0,14.4,0.0,1021.9,280.0,1.5
2628,2016-04-19 12:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,4.0,15.6,0.0,1022.4,340.0,2.1
2629,2016-04-19 13:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,4.0,16.1,0.0,1022.8,360.0,2.6
2630,2016-04-19 14:00:00,0,0,0,0.0,Education,7432,2008.0,,22.8,2.0,14.4,0.0,1022.5,40.0,4.1
2631,2016-04-19 15:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,4.0,12.8,0.0,1022.2,60.0,4.6
2632,2016-04-19 16:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,4.0,11.7,0.0,1022.0,60.0,6.2
2633,2016-04-19 17:00:00,0,0,0,0.0,Education,7432,2008.0,,26.1,4.0,12.8,0.0,1021.1,100.0,4.6
2634,2016-04-19 18:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,4.0,11.1,0.0,1020.7,50.0,4.6
2635,2016-04-19 19:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,4.0,11.1,0.0,1020.3,90.0,6.2
2636,2016-04-19 20:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,4.0,10.6,0.0,1018.8,90.0,5.1
2637,2016-04-19 21:00:00,0,0,0,0.0,Education,7432,2008.0,,26.7,2.0,9.4,0.0,1018.4,80.0,5.1
2638,2016-04-19 22:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,4.0,8.9,0.0,1018.8,60.0,3.6
2639,2016-04-19 23:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,4.0,8.9,0.0,1019.7,80.0,3.6
2640,2016-04-20 00:00:00,0,0,0,0.0,Education,7432,2008.0,,22.8,6.0,11.7,0.0,1020.0,120.0,3.6
2641,2016-04-20 01:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,4.0,13.3,0.0,1020.4,60.0,4.1
2642,2016-04-20 02:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,0.0,12.8,0.0,1020.7,90.0,2.6
2643,2016-04-20 03:00:00,0,0,0,0.0,Education,7432,2008.0,,19.4,4.0,12.8,0.0,1020.4,100.0,4.6
2644,2016-04-20 04:00:00,0,0,0,0.0,Education,7432,2008.0,,18.3,4.0,13.3,0.0,1020.0,80.0,3.1
2645,2016-04-20 05:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,4.0,13.3,0.0,1019.5,90.0,3.6
2646,2016-04-20 06:00:00,0,0,0,0.0,Education,7432,2008.0,,17.8,6.0,13.3,0.0,1019.0,100.0,3.6
2647,2016-04-20 07:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,0.0,12.8,0.0,1018.5,80.0,2.6
2648,2016-04-20 08:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,0.0,12.8,0.0,1017.9,90.0,3.1
2649,2016-04-20 09:00:00,0,0,0,0.0,Education,7432,2008.0,,17.2,0.0,12.8,0.0,1018.4,90.0,1.5
2650,2016-04-20 10:00:00,0,0,0,0.0,Education,7432,2008.0,,13.9,0.0,12.2,0.0,1018.6,0.0,0.0
2651,2016-04-20 11:00:00,0,0,0,0.0,Education,7432,2008.0,,13.9,0.0,12.8,0.0,1018.9,0.0,0.0
2652,2016-04-20 12:00:00,0,0,0,0.0,Education,7432,2008.0,,16.7,6.0,13.9,0.0,1019.8,0.0,0.0
2653,2016-04-20 13:00:00,0,0,0,0.0,Education,7432,2008.0,,21.1,0.0,13.9,0.0,1020.1,90.0,2.6
2654,2016-04-20 14:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,0.0,12.2,0.0,1020.4,90.0,4.1
2655,2016-04-20 15:00:00,0,0,0,0.0,Education,7432,2008.0,,24.4,0.0,10.0,0.0,1020.7,160.0,2.1
2656,2016-04-20 16:00:00,0,0,0,0.0,Education,7432,2008.0,,25.6,0.0,11.1,0.0,1020.6,60.0,4.1
2657,2016-04-20 17:00:00,0,0,0,0.0,Education,7432,2008.0,,27.0,0.0,11.0,0.0,1017.988377974485,100.0,3.6
2658,2016-04-20 18:00:00,0,0,0,0.0,Education,7432,2008.0,,26.0,6.0,11.0,0.0,1017.988377974485,110.0,4.1
2659,2016-04-20 19:00:00,0,0,0,0.0,Education,7432,2008.0,,27.0,0.0,12.0,0.0,1017.988377974485,90.0,5.7
2660,2016-04-20 20:00:00,0,0,0,0.0,Education,7432,2008.0,,26.0,0.0,12.0,0.0,1017.988377974485,100.0,4.6
2661,2016-04-20 21:00:00,0,0,0,0.0,Education,7432,2008.0,,27.0,0.0,13.0,0.0,1017.988377974485,100.0,4.6
2662,2016-04-20 22:00:00,0,0,0,0.0,Education,7432,2008.0,,26.0,0.0,13.0,0.0,1017.988377974485,80.0,6.7
2663,2016-04-20 23:00:00,0,0,0,0.0,Education,7432,2008.0,,24.0,0.0,12.0,0.0,1017.988377974485,100.0,7.2
2664,2016-04-21 00:00:00,0,0,0,0.0,Education,7432,2008.0,,23.0,6.0,13.0,0.0,1017.988377974485,100.0,6.2
2665,2016-04-21 01:00:00,0,0,0,0.0,Education,7432,2008.0,,22.0,0.0,12.0,0.0,1017.988377974485,100.0,5.7
2666,2016-04-21 02:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,12.0,0.0,1017.988377974485,90.0,5.7
2667,2016-04-21 03:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,14.0,0.0,1017.988377974485,90.0,4.1
2668,2016-04-21 04:00:00,0,0,0,0.0,Education,7432,2008.0,,20.0,0.0,14.0,0.0,1017.988377974485,100.0,4.6
2669,2016-04-21 05:00:00,0,0,0,0.0,Education,7432,2008.0,,19.0,0.0,15.0,0.0,1017.988377974485,110.0,2.6
2670,2016-04-21 06:00:00,0,0,0,0.0,Education,7432,2008.0,,18.0,6.0,15.0,0.0,1017.988377974485,110.0,3.1
2671,2016-04-21 07:00:00,0,0,0,0.0,Education,7432,2008.0,,18.0,2.0,15.0,0.0,1017.988377974485,110.0,3.6
2672,2016-04-21 08:00:00,0,0,0,0.0,Education,7432,2008.0,,18.0,4.0,15.0,0.0,1017.988377974485,70.0,3.6
2673,2016-04-21 09:00:00,0,0,0,0.0,Education,7432,2008.0,,18.0,0.0,15.0,0.0,1017.988377974485,70.0,3.6
2674,2016-04-21 10:00:00,0,0,0,0.0,Education,7432,2008.0,,19.0,0.0,15.0,0.0,1017.988377974485,70.0,4.1
2675,2016-04-21 11:00:00,0,0,0,0.0,Education,7432,2008.0,,18.0,4.0,15.0,0.0,1017.988377974485,160.0,1.5
2676,2016-04-21 12:00:00,0,0,0,0.0,Education,7432,2008.0,,18.9,2.0,15.6,0.0,1019.5,70.0,1.5
2677,2016-04-21 13:00:00,0,0,0,0.0,Education,7432,2008.0,,21.7,2.0,16.7,0.0,1019.5,110.0,2.6
2678,2016-04-21 14:00:00,0,0,0,0.0,Education,7432,2008.0,,23.3,4.0,16.1,0.0,1020.1,90.0,2.6
2679,2016-04-21 15:00:00,0,0,0,0.0,Education,7432,2008.0,,25.0,4.0,16.0,0.0,1017.988377974485,120.0,7.2
2680,2016-04-21 16:00:00,0,0,0,0.0,Education,7432,2008.0,,28.0,0.0,15.0,0.0,1017.988377974485,120.0,8.8
2681,2016-04-21 17:00:00,0,0,0,0.0,Education,7432,2008.0,,28.0,4.0,15.0,0.0,1017.988377974485,120.0,8.8
2682,2016-04-21 18:00:00,0,0,0,0.0,Education,7432,2008.0,,29.0,4.0,14.0,0.0,1017.988377974485,110.0,10.8
2683,2016-04-21 19:00:00,0,0,0,0.0,Education,7432,2008.0,,27.8,0.0,14.4,0.0,1018.4,110.0,7.7
2684,2016-04-21 20:00:00,0,0,0,0.0,Education,7432,2008.0,,28.3,0.0,15.6,0.0,1017.8,100.0,6.2
2685,2016-04-21 21:00:00,0,0,0,0.0,Education,7432,2008.0,,28.3,0.0,12.8,0.0,1016.8,110.0,9.3
